source,target,weight
10111,10111,1.0
10111,20422,0.5555555555555556
10119,10119,1.0
10210,10210,1.0
10290,10290,1.0
10310,10310,1.0
10310,20900,0.5625
10310,70951,0.5625
10391,10391,1.0
10391,843353,0.5555555555555556
10392,10392,1.0
10392,20120,0.625
10392,20710,0.6428571428571429
10392,150100,0.5652173913043478
10392,160249,0.6153846153846154
10392,392113,0.6086956521739131
10392,392590,0.5517241379310345
10392,490290,0.56
10392,680610,0.56
10392,732183,0.6086956521739131
10392,860800,0.6
10392,871690,0.5652173913043478
10410,10410,1.0
10410,10420,0.6296296296296297
10420,10420,1.0
10511,10511,1.0
10511,160100,0.5641025641025641
10519,10519,1.0
10591,10591,1.0
10591,280410,0.5555555555555556
10591,290943,0.5555555555555556
10591,291611,0.5555555555555556
10591,293628,0.5555555555555556
10591,843353,0.5555555555555556
10599,10599,1.0
10600,10600,1.0
20110,20110,1.0
20110,20120,0.5833333333333334
20110,843240,0.6521739130434783
20120,20120,1.0
20120,843320,0.5833333333333334
20120,860800,0.56
20130,20130,1.0
20130,20230,0.5555555555555556
20130,20610,0.6
20130,20621,0.6470588235294118
20130,20622,0.6470588235294118
20130,20629,0.7058823529411765
20210,20210,1.0
20220,20220,1.0
20230,20230,1.0
20230,20621,0.5555555555555556
20230,20629,0.5555555555555556
20311,20311,1.0
20311,20312,0.5882352941176471
20311,20641,0.6666666666666666
20311,100200,0.5882352941176471
20311,150100,0.5555555555555556
20311,151490,0.5882352941176471
20311,843340,0.5882352941176471
20311,843850,0.5882352941176471
20311,853010,0.5555555555555556
20312,20312,1.0
20312,20319,0.7142857142857143
20312,20322,0.6666666666666666
20312,20329,0.6666666666666666
20312,20630,0.7692307692307693
20312,20641,0.6111111111111112
20312,20649,0.7857142857142857
20312,20900,0.7142857142857143
20312,21012,0.6666666666666666
20312,382100,0.6153846153846154
20312,843330,0.5714285714285714
20312,843340,0.5625
20319,20319,1.0
20319,20322,0.6
20319,20329,0.6
20319,20630,0.6428571428571429
20319,20641,0.5555555555555556
20319,20649,0.6428571428571429
20319,20900,0.6428571428571429
20319,21012,0.6
20319,21019,0.5714285714285714
20319,382100,0.5714285714285714
20321,20321,1.0
20322,20322,1.0
20322,20329,0.6666666666666666
20322,20641,0.6111111111111112
20322,20649,0.7333333333333333
20322,20900,0.6666666666666666
20322,21012,0.6
20329,20329,1.0
20329,20630,0.6
20329,20641,0.6666666666666666
20329,20649,0.7333333333333333
20329,20900,0.6666666666666666
20329,21012,0.6666666666666666
20329,840991,0.6
20329,870840,0.5625
20410,20410,1.0
20410,20421,0.6666666666666666
20421,20421,1.0
20422,20422,1.0
20422,20423,0.5555555555555556
20423,20423,1.0
20430,20430,1.0
20430,20441,0.6842105263157895
20430,20690,0.5789473684210527
20441,20441,1.0
20441,20690,0.6470588235294118
20442,20442,1.0
20442,20443,0.6428571428571429
20442,510111,0.6
20443,20443,1.0
20450,20450,1.0
20500,20500,1.0
20610,20610,1.0
20621,20621,1.0
20621,20629,0.7058823529411765
20622,20622,1.0
20622,20629,0.6666666666666666
20629,20629,1.0
20629,150200,0.6
20630,20630,1.0
20630,20649,0.7142857142857143
20630,20900,0.6428571428571429
20630,21012,0.6
20630,291719,0.5833333333333334
20630,340399,0.6363636363636364
20630,382100,0.6153846153846154
20630,701820,0.5833333333333334
20641,20641,1.0
20641,20649,0.6111111111111112
20641,20900,0.6111111111111112
20641,21012,0.5555555555555556
20641,151490,0.5555555555555556
20641,160231,0.5789473684210527
20641,591132,0.5555555555555556
20641,843340,0.5555555555555556
20641,843610,0.5714285714285714
20649,20649,1.0
20649,20900,0.7142857142857143
20649,21012,0.6
20649,40819,0.5714285714285714
20649,382100,0.5714285714285714
20680,20680,1.0
20690,20690,1.0
20710,20710,1.0
20710,20739,0.5714285714285714
20710,40130,0.5517241379310345
20710,70952,0.5862068965517241
20710,160100,0.6153846153846154
20710,160210,0.5862068965517241
20710,160249,0.5714285714285714
20710,392111,0.5517241379310345
20710,392113,0.5714285714285714
20710,392590,0.6206896551724138
20710,490290,0.6071428571428571
20710,611511,0.5714285714285714
20710,611520,0.5714285714285714
20710,732599,0.5714285714285714
20710,760429,0.6206896551724138
20710,843229,0.5714285714285714
20710,860800,0.5714285714285714
20710,871690,0.5714285714285714
20710,940390,0.6071428571428571
20721,20721,1.0
20722,20722,1.0
20723,20723,1.0
20731,20731,1.0
20739,20739,1.0
20739,21012,0.5789473684210527
20739,40811,0.5789473684210527
20739,160231,0.5789473684210527
20739,392113,0.5652173913043478
20739,400930,0.5789473684210527
20739,701321,0.5789473684210527
20739,840390,0.631578947368421
20739,843390,0.5714285714285714
20739,843810,0.5789473684210527
20739,870850,0.5789473684210527
20741,20741,1.0
20741,40811,0.5555555555555556
20742,20742,1.0
20742,160231,0.6
20743,20743,1.0
20810,20810,1.0
20890,20890,1.0
20900,20900,1.0
20900,21012,0.7333333333333333
20900,21019,0.6428571428571429
20900,150600,0.5714285714285714
20900,843330,0.6428571428571429
21011,21011,1.0
21012,21012,1.0
21012,150100,0.6111111111111112
21012,843340,0.5625
21019,21019,1.0
21019,150600,0.5714285714285714
21020,21020,1.0
21090,21090,1.0
30110,30110,1.0
30191,30191,1.0
30192,30192,1.0
30193,30193,1.0
30199,30199,1.0
30211,30211,1.0
30211,160412,0.5555555555555556
30212,30212,1.0
30219,30219,1.0
30221,30221,1.0
30221,30250,0.6
30221,30331,0.6153846153846154
30222,30222,1.0
