source,target,weight
10111,10111,1.0
10119,10119,1.0
10119,10120,0.5789473684210527
10119,20610,0.5789473684210527
10120,10120,1.0
10210,10210,1.0
10210,40410,0.5714285714285714
10290,10290,1.0
10310,10310,1.0
10310,100200,0.5555555555555556
10310,843390,0.5714285714285714
10391,10391,1.0
10391,280410,0.5555555555555556
10392,10392,1.0
10392,20110,0.56
10392,20311,0.5909090909090909
10392,40130,0.6071428571428571
10392,160249,0.6428571428571429
10392,491110,0.56
10392,700800,0.56
10410,10410,1.0
10410,10420,0.5769230769230769
10420,10420,1.0
10511,10511,1.0
10511,40700,0.6111111111111112
10511,160100,0.6756756756756757
10519,10519,1.0
10591,10591,1.0
10599,10599,1.0
10599,843390,0.5714285714285714
10599,843840,0.5714285714285714
10600,10600,1.0
20110,20110,1.0
20110,20120,0.6
20110,20710,0.5714285714285714
20110,40130,0.5714285714285714
20110,150100,0.56
20110,160239,0.56
20110,160249,0.5714285714285714
20110,320820,0.5769230769230769
20110,392030,0.56
20110,392113,0.5555555555555556
20110,491110,0.6
20110,843420,0.5769230769230769
20110,871620,0.6666666666666666
20120,20120,1.0
20130,20130,1.0
20130,20230,0.65
20130,20622,0.6
20130,20629,0.6190476190476191
20210,20210,1.0
20220,20220,1.0
20220,20629,0.5909090909090909
20230,20230,1.0
20230,20629,0.6190476190476191
20311,20311,1.0
20311,20739,0.5789473684210527
20311,20900,0.5789473684210527
20311,40899,0.5789473684210527
20311,100200,0.6842105263157895
20311,400829,0.5789473684210527
20311,721229,0.5652173913043478
20311,843390,0.5714285714285714
20311,843691,0.5789473684210527
20312,20312,1.0
20312,20319,0.7692307692307693
20312,20329,0.5882352941176471
20312,20630,0.7142857142857143
20312,20649,0.7333333333333333
20312,20900,0.625
20312,21012,0.6
20312,110813,0.5833333333333334
20312,290123,0.5833333333333334
20312,843691,0.5625
20319,20319,1.0
20319,20329,0.5882352941176471
20319,20630,0.7142857142857143
20319,20641,0.5882352941176471
20319,20649,0.6666666666666666
20319,20900,0.5625
20321,20321,1.0
20322,20322,1.0
20322,20329,0.7058823529411765
20322,20641,0.6470588235294118
20322,20649,0.6470588235294118
20322,20742,0.5555555555555556
20322,20900,0.6470588235294118
20329,20329,1.0
20329,20630,0.5882352941176471
20329,20641,0.7058823529411765
20329,20649,0.7647058823529411
20329,20900,0.6470588235294118
20410,20410,1.0
20410,20421,0.6086956521739131
20421,20421,1.0
20422,20422,1.0
20422,20423,0.6666666666666666
20423,20423,1.0
20430,20430,1.0
20430,20441,0.5714285714285714
20430,20443,0.6428571428571429
20430,20690,0.5882352941176471
20441,20441,1.0
20441,20442,0.6363636363636364
20441,20443,0.5833333333333334
20442,20442,1.0
20442,20443,0.5833333333333334
20443,20443,1.0
20443,20690,0.5882352941176471
20450,20450,1.0
20500,20500,1.0
20610,20610,1.0
20610,20630,0.5882352941176471
20610,570320,0.6111111111111112
20621,20621,1.0
20621,20622,0.5625
20622,20622,1.0
20622,150200,0.6
20629,20629,1.0
20630,20630,1.0
20630,20649,0.6666666666666666
20630,20900,0.5625
20630,291219,0.5714285714285714
20630,300210,0.5625
20630,340319,0.5714285714285714
20630,382100,0.6
20630,901831,0.6
20630,902730,0.5625
20630,902790,0.6
20641,20641,1.0
20641,20649,0.6470588235294118
20641,20900,0.6470588235294118
20641,291813,0.6470588235294118
20649,20649,1.0
20649,20900,0.75
20649,21012,0.6
20680,20680,1.0
20690,20690,1.0
20710,20710,1.0
20710,40130,0.6071428571428571
20710,70951,0.6071428571428571
20710,160100,0.5675675675675675
20710,160249,0.6428571428571429
20710,392113,0.5714285714285714
20710,392590,0.5806451612903226
20710,490290,0.5517241379310345
20710,491110,0.5714285714285714
20710,611511,0.5714285714285714
20710,630251,0.5714285714285714
20710,700800,0.6071428571428571
20710,730890,0.5757575757575758
20710,732510,0.5862068965517241
20710,732620,0.5517241379310345
20710,760429,0.5757575757575758
20710,761090,0.6
20710,761690,0.5517241379310345
20721,20721,1.0
20722,20722,1.0
20723,20723,1.0
20731,20731,1.0
20739,20739,1.0
20739,21012,0.5789473684210527
20739,40899,0.631578947368421
20739,110430,0.6
20739,150100,0.6
20739,170240,0.6
20739,330710,0.5652173913043478
20739,392113,0.5555555555555556
20739,732219,0.5789473684210527
20739,840310,0.6
20739,840390,0.7368421052631579
20739,842131,0.5714285714285714
20739,843390,0.5714285714285714
20739,870892,0.5909090909090909
20741,20741,1.0
20742,20742,1.0
20743,20743,1.0
20810,20810,1.0
20890,20890,1.0
20900,20900,1.0
20900,21012,0.625
20900,81120,0.5882352941176471
20900,150600,0.5625
20900,843330,0.5625
21011,21011,1.0
21011,21012,0.6
21011,21019,0.6
21012,21012,1.0
21019,21019,1.0
21020,21020,1.0
21090,21090,1.0
30110,30110,1.0
30191,30191,1.0
30192,30192,1.0
30193,30193,1.0
30199,30199,1.0
30211,30211,1.0
30212,30212,1.0
30219,30219,1.0
30221,30221,1.0
30221,30331,0.5833333333333334
30221,30551,0.5833333333333334
30221,30562,0.5833333333333334
30222,30222,1.0
30222,30372,0.5555555555555556
30222,30562,0.6
30223,30223,1.0
30229,30229,1.0
30231,30231,1.0
30232,30232,1.0
30232,30239,0.574468085106383
30233,30233,1.0
30239,30239,1.0
30239,30342,0.5531914893617021
30239,30349,0.62
30239,50800,0.5625
30240,30240,1.0
30240,30350,0.6428571428571429
30250,30250,1.0
30261,30261,1.0
30262,30262,1.0
30263,30263,1.0
30264,30264,1.0
30265,30265,1.0
30266,30266,1.0
30266,380630,0.5714285714285714
30269,30269,1.0
30270,30270,1.0
30270,160430,0.6
30310,30310,1.0
30321,30321,1.0
30322,30322,1.0
30322,30541,0.625
30322,160411,0.625
30329,30329,1.0
30331,30331,1.0
30331,30360,0.6666666666666666
30331,30551,0.6666666666666666
30331,30562,0.6666666666666666
30332,30332,1.0
30332,30360,0.5625
30333,30333,1.0
30339,30339,1.0
30341,30341,1.0
30341,30375,0.5641025641025641
30342,30342,1.0
30342,30343,0.8085106382978723
30342,30349,0.7
30343,30343,1.0
30343,30349,0.66
30349,30349,1.0
30350,30350,1.0
30350,30373,0.6428571428571429
30350,30561,0.6666666666666666
30360,30360,1.0
30360,30372,0.6363636363636364
30360,30373,0.6153846153846154
30360,30551,0.5833333333333334
30360,30562,0.7272727272727273
30371,30371,1.0
30372,30372,1.0
30372,30562,0.6
30373,30373,1.0
30373,30562,0.6153846153846154
30374,30374,1.0
30375,30375,1.0
30376,30376,1.0
30377,30377,1.0
30378,30378,1.0
30379,30379,1.0
30380,30380,1.0
30410,30410,1.0
30420,30420,1.0
30420,30490,0.6666666666666666
30490,30490,1.0
30510,30510,1.0
30520,30520,1.0
30520,160520,0.5909090909090909
30530,30530,1.0
30541,30541,1.0
30541,30561,0.625
30541,160411,0.5625
30541,160412,0.5625
30541,430110,0.5625
30541,590500,0.5625
30541,871420,0.5625
30542,30542,1.0
30549,30549,1.0
30551,30551,1.0
30551,30562,0.75
30559,30559,1.0
30561,30561,1.0
30561,160412,0.6666666666666666
30561,430110,0.6
30562,30562,1.0
30563,30563,1.0
30563,160416,0.6
30569,30569,1.0
30611,30611,1.0
30612,30612,1.0
30613,30613,1.0
30614,30614,1.0
30619,30619,1.0
30621,30621,1.0
30622,30622,1.0
30623,30623,1.0
30624,30624,1.0
30629,30629,1.0
30710,30710,1.0
30721,30721,1.0
30729,30729,1.0
30731,30731,1.0
30739,30739,1.0
30741,30741,1.0
30749,30749,1.0
30751,30751,1.0
30759,30759,1.0
30760,30760,1.0
30791,30791,1.0
30799,30799,1.0
40110,40110,1.0
40110,40120,0.6829268292682927
40110,190590,0.5714285714285714
40110,252220,0.5609756097560976
40120,40120,1.0
40120,40130,0.5897435897435898
40130,40130,1.0
40130,40310,0.5757575757575758
40130,40410,0.5714285714285714
40130,40500,0.5714285714285714
40130,160249,0.6428571428571429
40130,392113,0.5714285714285714
40130,490290,0.5862068965517241
40130,681091,0.5882352941176471
40130,700800,0.5714285714285714
40130,843420,0.5714285714285714
40130,843699,0.5517241379310345
40210,40210,1.0
40210,40410,0.5714285714285714
40210,40500,0.6785714285714286
40221,40221,1.0
40229,40229,1.0
40291,40291,1.0
40299,40299,1.0
40310,40310,1.0
40310,40390,0.6
40310,160100,0.5945945945945946
40310,391722,0.6060606060606061
40310,392210,0.5588235294117647
40310,441010,0.5833333333333334
40310,481830,0.5675675675675675
40310,730890,0.6060606060606061
40310,940560,0.5882352941176471
40390,40390,1.0
40390,160100,0.5675675675675675
40390,721690,0.5897435897435898
40410,40410,1.0
40410,40490,0.6363636363636364
40410,40500,0.6153846153846154
40410,40610,0.6
40410,40620,0.5714285714285714
40410,40690,0.5806451612903226
40410,40811,0.5909090909090909
40410,392030,0.5652173913043478
40410,840310,0.5714285714285714
40410,841229,0.5714285714285714
40410,843240,0.6363636363636364
40410,843320,0.6363636363636364
40410,843390,0.6190476190476191
40410,843490,0.6190476190476191
40410,843680,0.56
40410,850153,0.5714285714285714
40410,851531,0.5714285714285714
40410,870790,0.5909090909090909
40490,40490,1.0
40500,40500,1.0
40500,40610,0.6153846153846154
40610,40610,1.0
40610,40690,0.6451612903225806
40620,40620,1.0
40630,40630,1.0
40640,40640,1.0
40640,350190,0.5833333333333334
40690,40690,1.0
40700,40700,1.0
40700,160100,0.5945945945945946
40700,441520,0.5897435897435898
40700,940560,0.5882352941176471
40811,40811,1.0
40811,40891,0.6363636363636364
40811,40899,0.6363636363636364
40811,150100,0.6363636363636364
40811,860729,0.5652173913043478
40819,40819,1.0
40819,40899,0.5789473684210527
40891,40891,1.0
40899,40899,1.0
40899,150100,0.6
40899,480253,0.6
40899,491110,0.56
40899,732219,0.5789473684210527
40899,790500,0.5714285714285714
40899,840390,0.5789473684210527
40899,843420,0.5769230769230769
40899,848210,0.5789473684210527
40900,40900,1.0
41000,41000,1.0
50100,50100,1.0
50100,520534,0.5833333333333334
50210,50210,1.0
50290,50290,1.0
50300,50300,1.0
50400,50400,1.0
50510,50510,1.0
50590,50590,1.0
50610,50610,1.0
50690,50690,1.0
50710,50710,1.0
50790,50790,1.0
50800,50800,1.0
50900,50900,1.0
50900,850530,0.6666666666666666
50900,851921,0.6666666666666666
50900,930610,0.6666666666666666
51000,51000,1.0
51110,51110,1.0
51110,120923,0.5833333333333334
51110,120925,0.6363636363636364
51191,51191,1.0
51199,51199,1.0
60110,60110,1.0
60120,60120,1.0
60210,60210,1.0
60220,60220,1.0
60230,60230,1.0
60240,60240,1.0
60299,60299,1.0
60310,60310,1.0
60390,60390,1.0
60410,60410,1.0
