source,target,weight
10111,10111,1.0
10119,10119,1.0
10120,10120,1.0
10210,10210,1.0
10210,10410,0.5714285714285714
10290,10290,1.0
10310,10310,1.0
10310,20311,0.5555555555555556
10310,230910,0.5882352941176471
10310,870892,0.5882352941176471
10391,10391,1.0
10392,10392,1.0
10410,10410,1.0
10420,10420,1.0
10511,10511,1.0
10519,10519,1.0
10591,10591,1.0
10599,10599,1.0
10600,10600,1.0
20110,20110,1.0
20110,20120,0.6842105263157895
20110,20311,0.5555555555555556
20120,20120,1.0
20120,40120,0.5789473684210527
20120,150600,0.5789473684210527
20120,160100,0.5652173913043478
20120,160241,0.5789473684210527
20130,20130,1.0
20130,20230,0.7619047619047619
20130,20629,0.631578947368421
20210,20210,1.0
20210,20441,0.6923076923076923
20220,20220,1.0
20230,20230,1.0
20230,20629,0.5714285714285714
20311,20311,1.0
20311,20900,0.5555555555555556
20311,40811,0.5555555555555556
20311,721122,0.5652173913043478
20311,732219,0.5555555555555556
20311,870892,0.5555555555555556
20311,871690,0.5555555555555556
20312,20312,1.0
20312,20319,0.6923076923076923
20312,20329,0.5714285714285714
20312,20630,0.6
20312,20641,0.5714285714285714
20312,160242,0.6
20312,570320,0.6
20319,20319,1.0
20319,20322,0.6923076923076923
20319,20329,0.6428571428571429
20319,20610,0.6153846153846154
20319,20641,0.5714285714285714
20319,20649,0.6153846153846154
20319,21012,0.6153846153846154
20319,230910,0.5625
20321,20321,1.0
20322,20322,1.0
20322,20329,0.5714285714285714
20322,20641,0.5714285714285714
20322,20649,0.6153846153846154
20329,20329,1.0
20329,20641,0.5714285714285714
20329,20649,0.6428571428571429
20329,20900,0.6875
20329,160231,0.5714285714285714
20329,830790,0.5714285714285714
20410,20410,1.0
20421,20421,1.0
20422,20422,1.0
20422,20423,0.75
20422,20442,0.75
20422,20443,0.6666666666666666
20423,20423,1.0
20423,20442,0.7142857142857143
20423,20443,0.5555555555555556
20430,20430,1.0
20430,20442,0.5555555555555556
20430,20443,0.5555555555555556
20441,20441,1.0
20442,20442,1.0
20442,20443,0.6666666666666666
20443,20443,1.0
20450,20450,1.0
20500,20500,1.0
20610,20610,1.0
20621,20621,1.0
20621,20629,0.5625
20621,150200,0.6363636363636364
20622,20622,1.0
20622,20629,0.5625
20629,20629,1.0
20630,20630,1.0
20630,160242,0.5555555555555556
20641,20641,1.0
20641,20649,0.5714285714285714
20641,20900,0.625
20641,21012,0.6428571428571429
20641,160241,0.5555555555555556
20641,481890,0.625
20641,482359,0.5714285714285714
20641,843699,0.6
20641,870892,0.5625
20649,20649,1.0
20649,20900,0.5625
20649,21012,0.6153846153846154
20649,160231,0.6428571428571429
20680,20680,1.0
20680,40130,0.6153846153846154
20680,843360,0.5625
20690,20690,1.0
20710,20710,1.0
20721,20721,1.0
20722,20722,1.0
20722,293339,0.5714285714285714
20723,20723,1.0
20723,160239,0.5625
20731,20731,1.0
20739,20739,1.0
20741,20741,1.0
20742,20742,1.0
20743,20743,1.0
20743,50510,0.5714285714285714
20750,20750,1.0
20750,200580,0.75
20810,20810,1.0
20810,20900,0.5625
20820,20820,1.0
20890,20890,1.0
20900,20900,1.0
20900,21012,0.5625
20900,150100,0.5625
20900,160231,0.5625
20900,160239,0.6875
20900,160241,0.7222222222222222
20900,320620,0.5625
20900,841790,0.5625
21011,21011,1.0
21011,21012,0.6
21011,160100,0.5652173913043478
21011,160241,0.6111111111111112
21011,841790,0.6
21012,21012,1.0
21012,160241,0.6666666666666666
21019,21019,1.0
21019,160241,0.5555555555555556
21020,21020,1.0
21090,21090,1.0
30110,30110,1.0
30191,30191,1.0
30192,30192,1.0
30193,30193,1.0
30193,310240,0.5555555555555556
30193,440791,0.5555555555555556
30193,442110,0.5882352941176471
30193,700330,0.5625
30199,30199,1.0
30211,30211,1.0
30212,30212,1.0
30212,30240,0.6363636363636364
30212,30262,0.6363636363636364
30212,30263,0.6363636363636364
30212,30541,0.6428571428571429
30219,30219,1.0
30221,30221,1.0
30221,30322,0.6666666666666666
30221,160411,0.5555555555555556
30222,30222,1.0
30223,30223,1.0
30223,40130,0.5714285714285714
30229,30229,1.0
30231,30231,1.0
30232,30232,1.0
30232,30239,0.6829268292682927
30233,30233,1.0
30239,30239,1.0
30240,30240,1.0
30240,30262,0.6363636363636364
30240,30263,0.6363636363636364
30250,30250,1.0
30250,30264,0.5625
30250,30350,0.5789473684210527
30250,30373,0.6
30250,30561,0.8
30250,160412,0.6666666666666666
30261,30261,1.0
30262,30262,1.0
30262,30263,0.6363636363636364
30262,30322,0.6
30262,30561,0.5714285714285714
30262,160411,0.6
30263,30263,1.0
30264,30264,1.0
30265,30265,1.0
30266,30266,1.0
30269,30269,1.0
30270,30270,1.0
30310,30310,1.0
30310,160411,0.6666666666666666
30310,470321,0.5555555555555556
30321,30321,1.0
30322,30322,1.0
30322,160411,0.5555555555555556
30329,30329,1.0
30331,30331,1.0
30331,30551,0.6428571428571429
30331,30562,0.6923076923076923
30332,30332,1.0
30333,30333,1.0
30339,30339,1.0
30339,30749,0.5813953488372093
30341,30341,1.0
30342,30342,1.0
30342,30343,0.625
30342,30349,0.6875
30343,30343,1.0
30343,30349,0.6
30349,30349,1.0
30350,30350,1.0
30350,30561,0.5789473684210527
30360,30360,1.0
30360,30373,0.5789473684210527
30371,30371,1.0
30371,30374,0.6388888888888888
30371,160413,0.5555555555555556
30372,30372,1.0
30373,30373,1.0
30373,30561,0.6
30374,30374,1.0
30375,30375,1.0
30376,30376,1.0
30376,610432,0.5833333333333334
30377,30377,1.0
30378,30378,1.0
30379,30379,1.0
30380,30380,1.0
30380,30561,0.5714285714285714
30410,30410,1.0
30420,30420,1.0
30420,30490,0.5714285714285714
30490,30490,1.0
30490,30569,0.5555555555555556
30510,30510,1.0
30520,30520,1.0
30530,30530,1.0
30541,30541,1.0
30542,30542,1.0
30549,30549,1.0
30551,30551,1.0
30559,30559,1.0
30559,30613,0.59375
30561,30561,1.0
30561,160412,0.7857142857142857
30561,430110,0.5714285714285714
30561,430160,0.5714285714285714
30562,30562,1.0
30563,30563,1.0
30569,30569,1.0
30611,30611,1.0
30612,30612,1.0
30613,30613,1.0
30614,30614,1.0
30619,30619,1.0
30621,30621,1.0
30622,30622,1.0
30623,30623,1.0
30624,30624,1.0
30629,30629,1.0
30710,30710,1.0
30721,30721,1.0
30729,30729,1.0
30731,30731,1.0
30739,30739,1.0
30741,30741,1.0
30749,30749,1.0
30751,30751,1.0
30751,30759,0.6896551724137931
30759,30759,1.0
30760,30760,1.0
30791,30791,1.0
30799,30799,1.0
40110,40110,1.0
40110,40120,0.6111111111111112
40110,40130,0.5555555555555556
40110,300290,0.5555555555555556
40110,392030,0.5555555555555556
40120,40120,1.0
40120,40490,0.5555555555555556
40130,40130,1.0
40130,40410,0.6153846153846154
40130,190120,0.6428571428571429
40130,392030,0.6428571428571429
40130,701820,0.6153846153846154
40210,40210,1.0
40210,40500,0.6
40210,40610,0.6
40210,40690,0.6
40210,110710,0.56
40210,871639,0.56
40221,40221,1.0
40221,40500,0.5714285714285714
40229,40229,1.0
40291,40291,1.0
40299,40299,1.0
40310,40310,1.0
40310,210500,0.6
40310,690510,0.6153846153846154
40390,40390,1.0
40390,160100,0.5652173913043478
40410,40410,1.0
40410,170210,0.7272727272727273
40410,350190,0.5833333333333334
40410,901920,0.6363636363636364
40490,40490,1.0
40490,40500,0.5714285714285714
40490,190110,0.5882352941176471
40500,40500,1.0
40610,40610,1.0
40610,40690,0.625
40610,110710,0.5714285714285714
40610,392520,0.5652173913043478
40620,40620,1.0
40620,350190,0.6153846153846154
40630,40630,1.0
40630,40690,0.5833333333333334
40640,40640,1.0
40690,40690,1.0
40700,40700,1.0
40811,40811,1.0
40811,40891,0.5789473684210527
40811,270600,0.5652173913043478
40811,843699,0.5555555555555556
40811,870892,0.5555555555555556
40819,40819,1.0
40819,290930,0.625
40819,290943,0.625
40819,292213,0.625
40819,381511,0.625
40819,400270,0.625
40819,570259,0.625
40891,40891,1.0
40891,230320,0.6
40899,40899,1.0
40899,722011,0.5714285714285714
40900,40900,1.0
41000,41000,1.0
41000,551321,0.5625
50100,50100,1.0
50210,50210,1.0
50290,50290,1.0
50300,50300,1.0
50400,50400,1.0
50510,50510,1.0
50590,50590,1.0
50610,50610,1.0
50690,50690,1.0
50710,50710,1.0
50790,50790,1.0
50800,50800,1.0
50900,50900,1.0
51000,51000,1.0
51110,51110,1.0
51191,51191,1.0
51199,51199,1.0
60110,60110,1.0
60120,60120,1.0
60210,60210,1.0
60220,60220,1.0
60230,60230,1.0
60240,60240,1.0
60291,60291,1.0
60299,60299,1.0
60310,60310,1.0
60390,60390,1.0
60410,60410,1.0
60491,60491,1.0
60499,60499,1.0
70110,70110,1.0
70190,70190,1.0
70200,70200,1.0
70200,70930,0.5909090909090909
70310,70310,1.0
70320,70320,1.0
70390,70390,1.0
70410,70410,1.0
70410,70519,0.5833333333333334
70420,70420,1.0
70420,283422,0.6
70490,70490,1.0
70511,70511,1.0
70511,170260,0.625
70511,290810,0.6666666666666666
70511,390190,0.625
70511,390469,0.6666666666666666
70511,391000,0.5714285714285714
70511,851240,0.5714285714285714
70519,70519,1.0
70521,70521,1.0
70521,290621,0.6
70521,292122,0.6666666666666666
70529,70529,1.0
70610,70610,1.0
70690,70690,1.0
70700,70700,1.0
70810,70810,1.0
70820,70820,1.0
70820,70890,0.6216216216216216
70890,70890,1.0
70910,70910,1.0
70920,70920,1.0
70930,70930,1.0
70940,70940,1.0
70951,70951,1.0
70951,200110,0.6153846153846154
70951,540331,0.56
70952,70952,1.0
70952,200320,0.6666666666666666
70952,911320,0.5714285714285714
70960,70960,1.0
70970,70970,1.0
70990,70990,1.0
71010,71010,1.0
71021,71021,1.0
71022,71022,1.0
71029,71029,1.0
71030,71030,1.0
71040,71040,1.0
71080,71080,1.0
71080,71290,0.5925925925925926
71090,71090,1.0
71110,71110,1.0
71120,71120,1.0
71120,150990,0.6153846153846154
71120,200570,0.6153846153846154
71130,71130,1.0
71140,71140,1.0
71190,71190,1.0
71210,71210,1.0
71220,71220,1.0
71230,71230,1.0
71290,71290,1.0
71310,71310,1.0
71320,71320,1.0
71331,71331,1.0
71332,71332,1.0
71333,71333,1.0
71333,71339,0.6176470588235294
71339,71339,1.0
71339,120220,0.5588235294117647
71340,71340,1.0
71350,71350,1.0
71390,71390,1.0
71410,71410,1.0
71420,71420,1.0
71490,71490,1.0
71490,80110,0.5588235294117647
80110,80110,1.0
80120,80120,1.0
80130,80130,1.0
